video_channelId,video_channelTitle,video_channelSubscriber,video_id,video_title,video_publishedAt,video_description,video_thumbnails,video_tags,video_categoryId,video_viewCount,video_likeCount,video_commentCount,video_duration
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,[68800000],zFT3f9biz68,BTS (방탄소년단) 'Film out' Official MV,2021-04-01T15:00:09Z,"BTS (방탄소년단) 'Film out' Official MV


Song Credits:
Produced by back number, UTA for TinyVoice, Production
(Iyori Shimizu from back number, JUNG KOOK)


Music Video Credits:
Director: Yong Seok Choi (Lumpens)
1st AD: Jihye Yoon (Lumpens)
2nd AD: Ran Ro (Lumpens)
PA: Chanyang Kim, Soeyoung Park

Director of Photography: Eumko
Focus Puller: Sangwoo Yun
2nd AC: Youngwoo Lee, Eunil Lee
3rd AC: Yuntae Ko

Gaffer: Choi Doo Soo (DS LIGHT)
Lighting Crew: Heo Jung Hwan, Jung Yu Jin, Lee Seong Min, Lee Sang Jun, Lee Gun, La hae

Art Director: Bona Kim, Jinsil Park (MU:E)
Assistant Art team: Yeri Kang, Minjung Kim (MU:E)
Art-team Manager: ilho Heo (MU:E)

Key Grip: Kiheon Choi
Bestboy: Sungeun Kim
Grip: Hobin Kang , Hyunsuk Jo

Techno Crane : SeviceVision Korea
Taehyun Choi , Yonggeun Hwang , Jisoo Woo , Hakseo Kim , Jaewon Jung

Jimmy Jib Operator: Youngjung Kim
Jimmy Jib Assistant: Hyunin Kim , Sunghoon Kim , Yunhyun Kim

VFX: PLASTIC BEACH
VFX Supervisor: OHZEON
VFX Assistant Supervisor: JOJEEM
VFX Project Manager: Song Chanyoung, Jeong Jieun
VFX Producer: Jang Kyutae, Ahn Sohyun

3D Artist: Lee Kwangwon, Kim Doyeon, Lee Jeonghwa, Jeon Jiwon
2D Artist: Jang Gihoon, Lee Hyunjun, Shin Hyeunsung
FX Artist: We JungIn

Visual Creative: Nu Kim, Lee Sun Kyoung, Kang Ju Eun, Kim Ga Eun, Kim Hyo Won, Cha Yeon Hwa
Artist Management: Kim Shin Gyu, Jang Jin Gu, Kim Su Bin, An Da Sol, Park Jun Tae, Yun Taewoong, Lee Seung Byung, Lee Jung Min, Lee Hyeon Ki


BIGHIT MUSIC. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by BIGHIT MUSIC, Seoul, Korea.

Connect with BTS: 
https://ibighit.com/bts​ 
https://bts-official.jp
http://twitter.com/BTS_bighit​
http://twitter.com/BTS_twt​ 
http://twitter.com/BTS_jp_official
http://www.facebook.com/bangtan.official​ 
https://www.youtube.com/user/BANGTANTV​ 
http://instagram.com/BTS.bighitofficial​ 
https://channels.vlive.tv/FE619​ 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190​
https://www.weibo.com/BTSbighit​
https://www.weibo.com/BTSmembers​ 
http://i.youku.com/btsofficial​ 
http://btsblog.ibighit.com​
https://bts-officialshop.jp/


#BTS​​ #방탄소년단​​ #Filmout​ #BTSTHEBEST​",https://i.ytimg.com/vi/zFT3f9biz68/default.jpg,"['BIGHIT', '빅히트', '방탄소년단', 'BTS', 'BANGTAN', '방탄']",10,206454221.0,9416170.0,2477216.0,PT3M49S
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,[68800000],RuGE7rhuT14,TXT (투모로우바이투게더) '5時53分の空で見つけた君と僕 [Japanese Ver.]' Official MV,2021-01-19T15:00:02Z,"TXT (투모로우바이투게더) '5時53分の空で見つけた君と僕 [Japanese Ver.]' Official MV


Credits:
Production : DIGIPEDI

Director : Seong Wonmo
Executive Producer : Lee Moon Young
Producer : Yu Yena
Assistant Director : Oh Seyoung
Director Of Photography : Eum Sangtae
Gaffer : Yun Seungnam
Art Director : Shin Kwiok (A:We)
FX : Min Changi

Post Production : DIGIPEDI

Edit : Seong Wonmo
DI & 2D : Moon Seokho
VFX & 3D : Plastic Beach

Visual Creative : Nu Kim, Lee Hyun Ju, Jung Su Jung, Rakta
Artist Management : Kim Shin Gyu, Yang Jun Hyeong, Kim Ji Soo, Shin Seung Chan
Performance Directing : Son Sung Deuk, Kim Su Bin, Kwon Yoo Jung, Hyewon Park


Big Hit Entertainment. Rights are reserved selectively in the video.
Unauthorized reproduction is a violation of applicable laws. 
Manufactured by Big Hit Entertainment, Seoul, Korea


Connect with TOMORROW X TOGETHER:
https://ibighit.com/txt
https://twitter.com/TXT_bighit
https://twitter.com/TXT_members
https://www.facebook.com/TXT.bighit
https://www.instagram.com/txt_bighit
https://channels.vlive.tv/BA18A3
https://www.tiktok.com/@txt.bighitent 
https://weverse.onelink.me/qt3S/8e901222
https://www.weibo.com/TXTbighit
http://i.youku.com/txtbighit

#5時53分の空で見つけた君と僕 #BlueHour #STILL_DREAMING #TXT #투모로우바이투게더 #TOMORROW_X_TOGETHER",https://i.ytimg.com/vi/RuGE7rhuT14/default.jpg,"['BIGHIT', '빅히트', '하이브', '하이브레이블즈', 'HYBE', 'HYBE LABELS', '투모로우바이투게더', 'TOMORROW X TOGETHER', 'TXT', '5시 53분의 하늘에서 발견한 너와 나', 'BlueHour']",10,7714969.0,730993.0,56563.0,PT4M53S
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,[68800000],IFYvVDxYmTg,Dvwn (다운) '자유비행' Official MV,2021-01-12T09:00:05Z,"Dvwn (다운) '자유비행' Official MV

다운 [자유비행] 👇
https://kozofficial.lnk.to/freeflight

Credits:
A Film By SL8IGHT VISUAL LAB
Director: 725
Chief Producer: Jo Seunghyeon
Assistant Director:  Lee Yuri, Kim Sangso, Han Younghoon
 
DOP: Kim Deokjung
Focus Puller: Hwang Gyoha
2nd: Yang Hyunwoo
3rd: Choi Dongwon
Data Manager: Wang Sunho
 
Gaffer: Oh Jonghwan
1st: Go Hyunjung
2nd: Kim Daejin
3rd: Park Youngkyun
4th: Bae Hyun
 
Art: Shin Hyesun
Art Team: Shin Younghee, Jung Doeun, Jo Wonjun
 
DI: Lucid Colour
Colorist: Yeom Jiyun
DI Crew: Baek Jaeyeon, Na Somi, Lee Seonyoung
 
Location Agency: Location Plus
Location Manager: Kim Taeyoung, Han Seongho, Lee Hoorim


Connect with KOZ Entertainment :
http://kozofficial.com/
https://www.instagram.com/koz_entofficial/
https://twitter.com/KOZ_Entofficial
https://www.facebook.com/koz.entofficial

Dvwn Official :
https://www.instagram.com/around_dvwn/

#다운 #Dvwn #자유비행 #freeflight
#박신혜 #Parkshinhye

ⓒ KOZ Entertainment. All Rights Reserved.",https://i.ytimg.com/vi/IFYvVDxYmTg/default.jpg,"['BIGHIT', '빅히트', '다운', '자유비행', '박신혜', '알앤비', '코즈', '케이오지', 'Dvwn', 'freeflight', 'Park shin hye', 'R&B', 'pop', 'KOZ']",10,3722249.0,371925.0,12674.0,PT3M40S
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,[68800000],T4ZQXZ0Ihts,ENHYPEN (엔하이픈) 'Outro : Cross the Line' Official MV,2021-01-10T14:30:01Z,"ENHYPEN (엔하이픈) 'Outro : Cross the Line' Official MV

Credits:  
Director: Geeeembo , Kim Rae Hyun
Assistant Director: Strtsphr

Visual Creative: Lee Gun Hee

ⓒ BELIFT LAB Inc. All Rights Reserved

Connect with ENHYPEN
OFFICIAL WEBSITE  https://ENHYPEN.com
ENHYPEN Weverse https://www.weverse.io/enhypen 
OFFICIAL YOUTUBE https://www.youtube.com/ENHYPENOFFICIAL
OFFICIAL TWITTER https://twitter.com/ENHYPEN
ENHYPEN TWITTER https://twitter.com/ENHYPEN_members
OFFICIAL FACEBOOK https://www.facebook.com/officialENHYPEN
OFFICIAL INSTAGRAM https://www.instagram.com/enhypen
OFFICIAL TIKTOK  https://www.tiktok.com/@enhypen
OFFICIAL WEIBO https://weibo.com/ENHYPEN
OFFICIAL JAPAN TWITTER https://twitter.com/ENHYPEN_JP
OFFICIAL V LIVE https://channels.vlive.tv/9A0CA5

#ENHYPEN #BORDER_DAY_ONE #Outro_Cross_the_Line",https://i.ytimg.com/vi/T4ZQXZ0Ihts/default.jpg,"['BIGHIT', '빅히트', '방탄소년단', 'BTS', 'BANGTAN', '방탄']",10,2039678.0,389042.0,18839.0,PT2M
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,[68800000],FKG48r9Wl8o,ENHYPEN (엔하이픈) 'Let Me In (20 CUBE)' Official MV,2020-12-20T15:00:01Z,"ENHYPEN (엔하이픈) 'Let Me In (20 CUBE)' Official MV

Credits:
Director : Jeong Nuri (COSMO)
Assistant Director : Jung Hanwool
Producer : KEEPUSWEIRD

Director of Photography : Ihm Chihoon (Flamingo)
1st AC : Chad Hwibyung 
2nd AC : Kim Jaekyeong, Seo Minjae, Kang Kyeongseo 
3rd AC : Jo Arrum 

Gaffer : Ha Youngshin 
Lighting Crew : Park Hyuk Park, Chung Hwayong , Gang Hanbit, Kim Seounghyuk , Baek Seungho, Kim Hyeonseok, Jung Yong-il, Kim Byungju 

Jimmy Jib Operator : Lee Dongjin (Jimmyjib Motion)
Jimmy Jib Assistant : Lee Seokchan, Yoo Jinho 

Show Light : Ma Sungkeun (A&T Light System)

Art Director : Kim Sangseon 
Art Assistant : Lee Soyoung, Kim Xiyul, Kim Sangye, So Boeun, Oh Jina 

VFX : RECORD

Colorist : Kwak Haewon (Lucid Colour)
Colorist Assistant : Baek Jaeyeon 

PA : Kee Jungho, Lee Jihoon, Jung Taein, Park Jinjoo 

Visual Creative : Lee Gunhee
Artist Management : Shin Gyu Kim, Se-Jin Kim, Gwang Tank Oh, Tae-Jin Jeong, Ji Ho SoHo’s, Shin Dong Rhee
Performance Directing : Doobu, Da Hee Kim
Brand Experience Design: Lonetone

ⓒ BELIFT LAB Inc. All Rights Reserved

Connect with ENHYPEN
OFFICIAL WEBSITE  https://ENHYPEN.com
ENHYPEN Weverse https://www.weverse.io/enhypen
OFFICIAL YOUTUBE https://www.youtube.com/ENHYPENOFFICIAL
OFFICIAL TWITTER https://twitter.com/ENHYPEN
ENHYPEN TWITTER https://twitter.com/ENHYPEN_members
OFFICIAL FACEBOOK https://www.facebook.com/officialENHYPEN
OFFICIAL INSTAGRAM https://www.instagram.com/enhypen
OFFICIAL TIKTOK  https://www.tiktok.com/@enhypen
OFFICIAL WEIBO https://weibo.com/ENHYPEN
OFFICIAL JAPAN TWITTER https://twitter.com/ENHYPEN_JP
OFFICIAL V LIVE https://channels.vlive.tv/9A0CA5

#ENHYPEN #BORDER_DAY_ONE #Let_Me_In",https://i.ytimg.com/vi/FKG48r9Wl8o/default.jpg,"['ENHYPEN', '엔하이픈', '빌리프랩', 'BELIFTLAB']",10,43115194.0,1860754.0,137799.0,PT4M3S
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,[68800000],nQ6wLuYvGd4,ENHYPEN (엔하이픈) 'Given-Taken' Official MV,2020-11-30T09:00:09Z,"ENHYPEN (엔하이픈) 'Given-Taken' Official MV

Credits:  
Director : Yong Seok Choi (Lumpens)
Assistant Director : Jihye Yoon (Lumpens)
PA : Chanyang Kim, Jonghun Sim

Director of Photography : Eumko / Sangwoo Yun
B Camera Operator : Sangwoo Yun / Min Sungju
2nd AC : Youngwoo Lee , Eunil Lee / Kim Kihun
3rd AC : Yuntae Ko / Jun Juhwan

Gaffer : Yoon Seungnam (Bestboy)
Lighting Crew : Lee Sungil, Han Jeseung, Hong Inkuk, Kim Mincheol, Kim Minjae, Kim Taeyoung, Han Duhyun, Kim Jinyoung, Moon Jinhan

Jimmy Jib Operator : Kim Young Jung / Gwangho Song
Jimmy Jib Assistant : Kim Hyun in, Kim Sung Hoon, Kim Yun Hyun / Choi Daehwa

Art Director : Bona Kim, Jinsil Park (MU:E)
Assistant Art team : Yeri Kang, Minjung Kim (MU:E)
Art-team Manager : ilho Heo (MU:E)

VFX STUDIO : PLASTIC BEACH
VFX Supervisor : Ohzeon
VFX Assistant Supervisor : Jojeem
VFX Project Manager : Song Chanyoung, Jeong Jieun
VFX Producer : Jang Kyutae 
3D Artist : Lee Kwangwon, Kim Doyeon, Lee Jeonghwa, Jeon Jiwon 
2D Artist : Jang Gihoon, Lee Hyunjun 
FX Artist : We Jungin

Producer : Emma Sungeun Kim (GE Production)
Production manager : Seo Junha

Visual Creative : Gun Hee Lee
Artist Management : Shin Gyu Kim, Se-Jin Kim, Gwang Tank Oh, Tae-Jin Jeong, Ji Ho SoHo’s, Shin Dong Rhee
Performance Directing : Doobu, Da Hee Kim 

ⓒ BELIFT LAB Inc. All Rights Reserved

Connect with ENHYPEN
OFFICIAL WEBSITE  https://ENHYPEN.com
ENHYPEN Weverse https://www.weverse.io/enhypen
OFFICIAL YOUTUBE https://www.youtube.com/ENHYPENOFFICIAL
OFFICIAL TWITTER https://twitter.com/ENHYPEN
ENHYPEN TWITTER https://twitter.com/ENHYPEN_members
OFFICIAL FACEBOOK https://www.facebook.com/officialENHYPEN
OFFICIAL INSTAGRAM https://www.instagram.com/enhypen
OFFICIAL TIKTOK  https://www.tiktok.com/@enhypen
OFFICIAL WEIBO https://weibo.com/ENHYPEN
OFFICIAL JAPAN TWITTER https://twitter.com/ENHYPEN_JP
OFFICIAL V LIVE https://channels.vlive.tv/9A0CA5

#ENHYPEN #BORDER_DAY_ONE #Given_Taken",https://i.ytimg.com/vi/nQ6wLuYvGd4/default.jpg,"['ENHYPEN', '엔하이픈', 'BELIFTLAB', '빌리프랩']",10,68094311.0,3504412.0,590894.0,PT3M52S
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,[68800000],-5q5mZbe3V8,BTS (방탄소년단) 'Life Goes On' Official MV,2020-11-20T04:58:11Z,"BTS (방탄소년단) 'Life Goes On' Official MV


Credits:
Director: Jeon Jung Kook
Assistant Director: Yong Seok Choi, Jihye Yoon (Lumpens)

Photo: Nu Kim

Director of Photography: Hyunwoo Nam (GDW)
Focus Puller: Sangwoo Yun
2nd AC: Eunki Kim
3rd AC: Kyuwon Seo

Gaffer: Choi Doo Soo (DS LIGHT)
Lighting Crew: Jung Yu Jin, Kim Jun O, Lee Seong Min, Kim Sung Wook, Lee Hyunsu

Art Director: Bona Kim, Jinsil Park (MU:E)
Assistant Art Team: Yeri Kang, Minjung Kim (MU:E)
Art-team Manager: ilho Heo (MU:E)

Visual Creative: Nu Kim, Sabinne Cheon, Lee Sun Kyoung, Kim Ga Eun, Cha Yeon Hwa
Artist Management: Kim Shin Gyu, Kim Su Bin, Kim Dae Young, Park Jun Tae, An Da Sol, Ahn Jong Hun, Yun Tae Woong, Lee Seung Byeong, Lee Jung Min, Lee Hyeon Ki


Big Hit Entertainment. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by Big Hit Entertainment, Seoul, Korea.

Connect with BTS: 
https://ibighit.com/bts 
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt 
http://www.facebook.com/bangtan.official 
https://www.youtube.com/user/BANGTANTV 
http://instagram.com/BTS.bighitofficial 
https://channels.vlive.tv/FE619 
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers 
http://i.youku.com/btsofficial 
http://btsblog.ibighit.com

#BTS #방탄소년단 #LifeGoesOn #BTS_BE #MV",https://i.ytimg.com/vi/-5q5mZbe3V8/default.jpg,"['BIGHIT', '빅히트', '방탄소년단', 'BTS', 'BANGTAN', '방탄']",10,484695649.0,17521448.0,5210761.0,PT3M51S
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,[68800000],kwy0nR1_SBQ,TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official MV,2020-11-12T15:00:04Z,"TXT (투모로우바이투게더) '날씨를 잃어버렸어' Official MV


Director: Nuri Jeong (COSMO)
Assistant Director: Hanwool Jung
Producer: KEEPUSWEIRD

Director of Photography: Giung Seo
Focus Puller: Chihun Lim
2nd AC: Minhyuk Hong
3rd AC: Jeonghoon Kang
DIT: Seungbeom Jeon

Jimmy Jib: Youngjung Kim
Jimmy Jib Assistant: Hyeonin Kim, Seonghun Kim, Yunhyun Kim

Gaffer: Youngshin Ha (VIT Lighting)
Electrics: Hyeok Park, Daejin Kim, Hwayong Jeong, Hanbit Kang, SeongHyeok Kim

FPV Drone: Minjae Lee
FPV Drone Assistant: Euntae Lee

Art Director: Sangseon Kim (Fakenine)
Art Assistant: Boeun So, Jina Oh, Siyul Kim, Sangye Kim 

PA: Jungho Kee, Yoochang Lee, Taein Jung, Jinjoo Park

Special Effects: (주)몬스터
HyeonJun Lee, Gijeong Park, Since Park, Jeongmin Lee, Hyeongwon Kim

VFX: RECORD
Colorist:  Haewon Kwak (Lucid Color)
Colorist Assistant: Jaeyeon Baek



Visual Creative : Nu Kim, Lee Hyun Ju, Jung Su Jung, Rakta
Artist Management: Kim Shin Gyu, Yang Jun Hyeong, Kim Ji Soo, Shin Seung Chan
Performance Directing : Son Sung Deuk, Kim Su Bin, Kwon Yoo Jung, Hyewon Park



Big Hit Entertainment. Rights are reserved selectively in the video.
Unauthorized reproduction is a violation of applicable laws. 
Manufactured by Big Hit Entertainment, Seoul, Korea



Connect with TOMORROW X TOGETHER:
https://twitter.com/TXT_bighit
https://www.facebook.com/TXT.bighit
https://www.youtube.com/txt_bighit
https://www.instagram.com/txt_bighit
https://www.weibo.com/TXTbighit
http://i.youku.com/txtbighit


#날씨를잃어버렸어 #WeLostTheSummer #BlueHour #minisode1 #TXT #투모로우바이투게더",https://i.ytimg.com/vi/kwy0nR1_SBQ/default.jpg,"['투모로우바이투게더', 'TOMORROW X TOGETHER', 'TXT', '수빈', '연준', '범규', '태현', '휴닝카이', 'YEONJUN', 'SOOBIN', 'BEOMGYU', 'TAEHYUN', 'HUENINGKAI', '빅히트엔터테인먼트', '빅히트', 'Boy band', 'minisode1', 'BlueHour', '날씨를잃어버렸어', 'WeLostTheSummer']",10,30230561.0,1818159.0,97302.0,PT3M55S
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,[68800000],LmBYPXGqtss,GFRIEND (여자친구) 'MAGO' Official M/V,2020-11-09T09:00:04Z,"GFRIEND (여자친구) 'MAGO' Official M/V

Credits:  
Director : Guzza (Lumpens)
Assistant Director : YeSeul Jang, HyunHee Lim

Director of Photography : SangWoo Yun
Focus Puller : SungJu Min
2nd AC : HwanHo Kim, EunKi Kim
Dit: SungHye Baik
3rd AC : HyunJi Kim

Jimmy Jib Operator : YoungJung Kim
Jimmy Jib Assistant : HyunIn Kim, SungHoon Kim, YunHyun Kim

Gaffer : SeongNam Yoon (Bestboy)
Lighting Crew : SeongIl Lee, InKuk Hong, MinCheol Kim, HongSeok Yang, JinYeong Kim

Show light (Jshow company) : SungGang Jeon, ChanWoong Jung, JunYoung Jang, JunSoo Lee, Jey Lee

Art Director : BoNa Kim, JinSil Park (MU:E)
Assistant Art team : YeRi Kang, MinJung Kim (MU:E)
Art-team Manager : IlHo Heo (MU:E)

Performance Directing : SoYeon Park, EunJoo Kim

Artist Management : HyungEun Kim, JeongHwan Kim, MiRi Hong, HaRam Jeon, NaYeon Son

SOURCE MUSIC. Rights are reserved selectively in the video. 
Unauthorized reproduction is a violation of applicable laws. 
Manufactured by SOURCE MUSIC, Seoul, Korea

Connect with GFRIEND
https://twitter.com/GFRDofficial
https://www.facebook.com/gfrdofficial
https://www.instagram.com/gfriendofficial/
https://channels.vlive.tv/F73FF
https://www.tiktok.com/@official_gfriend
https://app.weverse.io/jyicac
http://cafe.daum.net/gfrdofficial
https://pf.kakao.com/_MqGxau

#여자친구 #GFRIEND #回_Walpurgis_Night",https://i.ytimg.com/vi/LmBYPXGqtss/default.jpg,"['여자친구', 'GFRIEND', '쏘스뮤직', 'SOURCEMUSIC', '여자친구 MV', '여자친구 음악', '여자친구 노래', '걸그룹 추천', '걸그룹 MV', '걸그룹 음악', '걸그룹 노래', '아이돌 추천', '아이돌', '아이돌 음악', '아이돌 노래', 'girl group song', 'girl group MV', 'girl group music', 'GFRIEND MV', 'GFRIEND MUSIC', 'GFRIEND SONG', 'MAGO', 'MAGO MV']",10,74251819.0,1653614.0,539677.0,PT3M31S
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,[68800000],Vd9QkWsd5p4,TXT (투모로우바이투게더) '5시 53분의 하늘에서 발견한 너와 나' Official MV,2020-10-26T09:00:02Z,"TXT (투모로우바이투게더) '5시 53분의 하늘에서 발견한 너와 나' Official MV


Director : Guzza (Lumpens)
Assistant Director : Hyunhee Lim, Kookki Kim

Director of Photography : Eumko
Focus Puller : Sangwoo Yun, Jaewon Jung 
2nd :  Youngwoo Lee
DIT :  Eunil Lee
3rd : Yuntae Ko

Gaffer : Junghyeok Jeong 
Lighting Crew : Junmin Yang ,Seungho Baek, Hyeonseok  Kim, Duhyeon Han, Junseok Oh, Minseong Choi, Dowon Ahn, Gukjin Jeong 

Jimmy Jib Operator : Youngjung Kim
Jimmy Jib Assistant : Hyunin Kim, Sung Hoon Kim

Technocrane Operator : Taehyeon Choi 

Art Director : Jinsil Park, Bona Kim (MU:E)
Assistant Art team : Yeri Kang (MU:E)
Art-team Manager : ilho Heo (MU:E)

Associate Producer : Emma Sungeun Kim (ge production)
Location Manager : Jihoon Han
Assistant Producer : Eunah- Seo 

VFX STUDIO : PLASTIC BEACH
VFX Supervisor : Ohzeon
VFX Assistant Supervisor : Jojeem
VFX Project Manager : Chanyoung Song, Jieun Jeong
VFX Producer : Kyutae Jang
3D Artist : Kwangwon Lee, Doyeon Kim, Jeonghwa Lee, Jiwon Jeon
2D Artist : Gihoon Jang, Hyunjun Lee

Visual Creative : Nu Kim, Lee Hyun Ju, Kang Sung Do, Jung Su Jung, Cha Yeon Hwa, Rakta
Artist Management : Kim Shin Gyu, Yang Jun Hyeong, Kim Ji Soo, Shin Seung Chan
Performance Directing : Son Sung Deuk, Kim Su Bin, Kwon Yoo Jung, Hyewon Park

Big Hit Entertainment. Rights are reserved selectively in the video.
Unauthorized reproduction is a violation of applicable laws. 
Manufactured by Big Hit Entertainment, Seoul, Korea



Connect with TOMORROW X TOGETHER:
https://twitter.com/TXT_bighit
https://www.facebook.com/TXT.bighit
https://www.youtube.com/txt_bighit
https://www.instagram.com/txt_bighit
https://www.weibo.com/TXTbighit
http://i.youku.com/txtbighit


#5시_53분의_하늘에서_발견한_너와_나 #BlueHour #minisode1 #TXT #투모로우바이투게더",https://i.ytimg.com/vi/Vd9QkWsd5p4/default.jpg,"['투모로우바이투게더', 'TOMORROW X TOGETHER', 'TXT', '수빈', '연준', '범규', '태현', '휴닝카이', 'YEONJUN', 'SOOBIN', 'BEOMGYU', 'TAEHYUN', 'HUENINGKAI', '빅히트엔터테인먼트', '빅히트', 'Boy band', 'minisode1', 'BlueHour', '5시 53분의 하늘에서 발견한 너와 나', '5시 53분', '553']",10,168210123.0,5188959.0,812887.0,PT5M4S
UC3IZKseVpdzPSBaWxBxundA,HYBE LABELS,[68800000],UB4FzllQCyc,SEVENTEEN (세븐틴) 'HOME;RUN' Official MV,2020-10-19T09:00:00Z,"SEVENTEEN (세븐틴) 'HOME;RUN' Official MV

세븐틴의 이번 앨범 ‘; [Semicolon]’은 미니 7집 ‘헹가래’를 통해 이야기한 ‘청춘’을 향한 응원의 메시지를 다시금 공유하면서 한 발짝 더 나아가 쉼 없이 달리는 청춘에게 ‘잠깐 쉬어가며 청춘의 향연을 즐기자’라는 더욱 성숙한 긍정의 메시지를 전하는 앨범이다.

현 시대를 살아가며 고군분투 하고 있는 청춘들에게 잠시나마 ‘숨 고를 시간’, ‘함께 웃으며 즐길 수 있는 시간’을 문장을 잠시 끊었다가 이어서 설명을 계속할 때 쓰이는 문장 부호인 ‘Semicolon(세미콜론)’ 에 비유, 동시대 청춘으로 살아가는 “세븐틴” 그들의 공감을 전하는 메시지를 앨범에 가득 담아내어 청춘들을 어루만질 따뜻한 위로와 응원, 공감을 주는 희망의 외침을 전한다.

타이틀곡 ‘HOME;RUN’은 스윙 장르 기반의 레트로한 사운드가 돋보이는 곡으로 경쾌하고 타격감 넘치는 사운드로 ‘HOME RUN’이라는 표현이 지닌 짜릿함을 표현하였고, 무한한 성장을 지닌 청춘에게 힘찬 응원과 위로의 목소리를 선사한다.

SEVENTEEN’s new album ‘; [Semicolon]’ is an album where they share the encouraging message for the ‘youth’ like they did in their 7th mini album ‘Heng:garæ’ and also the positive message that ‘we should all take a break and enjoy the youth’ with the youth that are running towards their goals without any breaks.

‘Semicolon,’ which is a punctuation mark used when you pause a sentence and then resume again, is used as a metaphor to portray the ‘time to take a breath’ and ‘time to laugh and enjoy together.’ “SEVENTEEN,” as the youth who are living in the same time period as the other youth who are fighting alone and struggling through their lives, uses this metaphor to convey their hopeful and empathic message through the album to comfort and cheer for the youth.

The title song ‘HOME;RUN’ is a song based on swing genre where the retro-like sound stands out, and it portrays the excitement that the phrase ‘HOME RUN’ conveys with cheerful and rhythmical sound. It conveys powerful support and comfort to the youth with limitless potentials.

#SEVENTEEN #세븐틴
#Semicolon #세미콜론
#HOME_RUN

SEVENTEEN Official Homepage : http://www.seventeen-17.com
SEVENTEEN Official Facebook : https://www.facebook.com/seventeennews
SEVENTEEN Official Twitter : https://twitter.com/pledis_17
SEVENTEEN Official Instagram : http://www.instagram.com/saythename_17
SEVENTEEN Official Fancafe : http://cafe.daum.net/pledis-17
SEVENTEEN Official Weverse : https://www.weverse.io/seventeen

ⓒ Pledis Entertainment. All Rights Reserved",https://i.ytimg.com/vi/UB4FzllQCyc/default.jpg,"['에스쿱스', '정한', '조슈아', '준', '호시', '원우', '우지', '디에잇', '민규', '도겸', '승관', '버논', '디노', 'SCOUPS', 'JEONGHAN', 'JOSHUA', 'JUN', 'HOSHI', 'WONWOO', 'WOOZI', 'THE 8', 'MINGYU', 'DK', 'SEUNGKWAN', 'VERNON', 'DINO', '세븐틴', 'SEVENTEEN', 'セブチ']",10,66132068.0,1735078.0,536959.0,PT3M35S
